sample_1	sample_2	Type	sample_1_reads	sample_2_reads	sample_1_2_reads	sample_2_1_reads	rate
TW007_HE5_TW2	TW069_NA_SG	TW_SG	10670199	9750439	3074	2348	0.0002654452
TW045_NA_SG	TW049_LE3_TW2	TW_SG	8025805	3218913	262	372	5.63788e-05
TW045_NA_SG	TW029_NA_SG	SG	8025805	8664545	1888	1690	0.0002143294
TW045_NA_SG	TW061_NA_SG	SG	8025805	9821601	1501	1455	0.0001655988
TW045_NA_SG	TW039_NA_TW2	TW_SG	8025805	6824521	13062	1257	0.0009632924
TW045_NA_SG	TW047_HE4_TW2	TW_SG	8025805	9874169	991	1335	0.0001299274
TW045_NA_SG	TW051_NA_SG	SG	8025805	10862342	1535	2064	0.0001905064
TW045_NA_SG	TW071_LE1_TW2	TW_SG	8025805	5113178	397	654	7.99845e-05
TW045_NA_SG	TW006_NA_SG	SG	8025805	50696022	9086	8922	0.0003065721
TW045_NA_SG	TW063_NA_SG	SG	8025805	7971251	1059	1139	0.0001373814
TW045_NA_SG	TW005_NA_TW2	TW_SG	8025805	7879697	1391	1122	0.0001579706
TW045_NA_SG	TW003_NA_SG	SG	8025805	8590414	1513	2521	0.0002427159
TW045_NA_SG	TW065_NA_TW2	TW_SG	8025805	4722533	347	500	6.64356e-05
TW045_NA_SG	TW002_LE2_TW2	TW_SG	8025805	7322550	847	939	0.0001163507
TW045_NA_SG	TW034_NA_SG	SG	8025805	10472290	2501	1952	0.0002406695
TW045_NA_SG	TW046_NA_SG	SG	8025805	19039325	2336	4297	0.0002450154
TW045_NA_SG	TW013_NA_SG	SG	8025805	15934135	2832	2848	0.0002370061
TW045_NA_SG	TW067_NA_TW2	TW_SG	8025805	7962060	747	1509	0.0001410871
TW045_NA_SG	TW068_NA_SG	SG	8025805	43099079	12064	8697	0.0004059192
TW045_NA_SG	TW070_NA_TW2	TW_SG	8025805	9197066	863	926	0.0001038627
TW045_NA_SG	TW033_HE4_TW2	TW_SG	8025805	4779180	648	540	9.27677e-05
TW045_NA_SG	TW050_NA_SG	SG	8025805	19159765	1838	2424	0.0001567497
TW045_NA_SG	TW008_LE3_TW2	TW_SG	8025805	5070674	446	522	7.39075e-05
TW045_NA_SG	TW069_NA_SG	SG	8025805	9750439	2782	2220	0.0002813076
TW049_LE3_TW2	TW029_NA_SG	TW_SG	3218913	8664545	293	280	4.82159e-05
TW049_LE3_TW2	TW061_NA_SG	TW_SG	3218913	9821601	384	279	5.08389e-05
TW049_LE3_TW2	TW039_NA_TW2	TW	3218913	6824521	172	168	3.38518e-05
TW049_LE3_TW2	TW047_HE4_TW2	TW	3218913	9874169	204	201	3.09314e-05
TW049_LE3_TW2	TW051_NA_SG	TW_SG	3218913	10862342	773	434	8.57094e-05
TW049_LE3_TW2	TW071_LE1_TW2	TW	3218913	5113178	99	95	2.32829e-05
TW049_LE3_TW2	TW006_NA_SG	TW_SG	3218913	50696022	1676	1545	5.97386e-05
TW049_LE3_TW2	TW063_NA_SG	TW_SG	3218913	7971251	301	279	5.18285e-05
TW049_LE3_TW2	TW005_NA_TW2	TW	3218913	7879697	174	165	3.05434e-05
TW049_LE3_TW2	TW003_NA_SG	TW_SG	3218913	8590414	325	266	5.00426e-05
TW049_LE3_TW2	TW065_NA_TW2	TW	3218913	4722533	102	84	2.34208e-05
TW049_LE3_TW2	TW002_LE2_TW2	TW	3218913	7322550	605	1901	0.0002376714
TW049_LE3_TW2	TW034_NA_SG	TW_SG	3218913	10472290	932	423	9.89588e-05
TW049_LE3_TW2	TW046_NA_SG	TW_SG	3218913	19039325	378	297	3.03249e-05
TW049_LE3_TW2	TW013_NA_SG	TW_SG	3218913	15934135	1296	387	8.78634e-05
TW049_LE3_TW2	TW067_NA_TW2	TW	3218913	7962060	565	499	9.51526e-05
TW049_LE3_TW2	TW068_NA_SG	TW_SG	3218913	43099079	3568	1965	0.0001194425
TW049_LE3_TW2	TW070_NA_TW2	TW	3218913	9197066	208	198	3.26987e-05
TW049_LE3_TW2	TW033_HE4_TW2	TW	3218913	4779180	101	64	2.06294e-05
TW049_LE3_TW2	TW050_NA_SG	TW_SG	3218913	19159765	331	258	2.6319e-05
TW049_LE3_TW2	TW008_LE3_TW2	LE	3218913	5070674	56583	44086	0.0119983228
TW049_LE3_TW2	TW069_NA_SG	TW_SG	3218913	9750439	904	487	0.0001072413
TW029_NA_SG	TW061_NA_SG	SG	8664545	9821601	2581	1923	0.0002435825
TW029_NA_SG	TW039_NA_TW2	TW_SG	8664545	6824521	681	946	0.0001050308
TW029_NA_SG	TW047_HE4_TW2	TW_SG	8664545	9874169	1026	1205	0.0001203282
TW029_NA_SG	TW051_NA_SG	SG	8664545	10862342	1771	2212	0.0002039335
TW029_NA_SG	TW071_LE1_TW2	TW_SG	8664545	5113178	373	498	6.32139e-05
TW029_NA_SG	TW006_NA_SG	SG	8664545	50696022	9286	8877	0.0003058839
TW029_NA_SG	TW063_NA_SG	SG	8664545	7971251	1275	1194	0.0001483928
TW029_NA_SG	TW005_NA_TW2	TW_SG	8664545	7879697	798	1516	0.0001398478
TW029_NA_SG	TW003_NA_SG	SG	8664545	8590414	1315	1302	0.0001516435
TW029_NA_SG	TW065_NA_TW2	TW_SG	8664545	4722533	384	460	6.30418e-05
TW029_NA_SG	TW002_LE2_TW2	TW_SG	8664545	7322550	695	764	9.12527e-05
TW029_NA_SG	TW034_NA_SG	SG	8664545	10472290	3593	2315	0.0003086287
TW029_NA_SG	TW046_NA_SG	SG	8664545	19039325	2190	2500	0.0001692617
TW029_NA_SG	TW013_NA_SG	SG	8664545	15934135	1581	1822	0.0001383216
TW029_NA_SG	TW067_NA_TW2	TW_SG	8664545	7962060	711	1062	0.0001066249
TW029_NA_SG	TW068_NA_SG	SG	8664545	43099079	16046	11687	0.0005354754
TW029_NA_SG	TW070_NA_TW2	TW_SG	8664545	9197066	856	1063	0.0001074255
TW029_NA_SG	TW033_HE4_TW2	TW_SG	8664545	4779180	519	562	8.04027e-05
TW029_NA_SG	TW050_NA_SG	SG	8664545	19159765	2065	2104	0.0001498105
TW029_NA_SG	TW008_LE3_TW2	TW_SG	8664545	5070674	467	457	6.72677e-05
TW029_NA_SG	TW069_NA_SG	SG	8664545	9750439	5085	3504	0.0004661962
TW061_NA_SG	TW039_NA_TW2	TW_SG	9821601	6824521	492	758	7.50869e-05
TW061_NA_SG	TW047_HE4_TW2	TW_SG	9821601	9874169	1288	2037	0.0001687894
TW061_NA_SG	TW051_NA_SG	SG	9821601	10862342	1658	3039	0.0002270328
TW061_NA_SG	TW071_LE1_TW2	TW_SG	9821601	5113178	424	1085	0.0001010291
TW061_NA_SG	TW006_NA_SG	SG	9821601	50696022	8928	11527	0.0003378865
TW061_NA_SG	TW063_NA_SG	SG	9821601	7971251	1582	2180	0.0002113885
TW061_NA_SG	TW005_NA_TW2	TW_SG	9821601	7879697	819	1363	0.0001232526
TW061_NA_SG	TW003_NA_SG	SG	9821601	8590414	1454	1785	0.0001758867
TW061_NA_SG	TW065_NA_TW2	TW_SG	9821601	4722533	481	641	7.71385e-05
TW061_NA_SG	TW002_LE2_TW2	TW_SG	9821601	7322550	570	968	8.97018e-05
TW061_NA_SG	TW034_NA_SG	SG	9821601	10472290	4092	3899	0.0003936088
TW061_NA_SG	TW046_NA_SG	SG	9821601	19039325	1850	3127	0.0001724179
TW061_NA_SG	TW013_NA_SG	SG	9821601	15934135	1343	2172	0.0001364558
TW061_NA_SG	TW067_NA_TW2	TW_SG	9821601	7962060	661	1271	0.0001086272
TW061_NA_SG	TW068_NA_SG	SG	9821601	43099079	9500	14542	0.0004540962
TW061_NA_SG	TW070_NA_TW2	TW_SG	9821601	9197066	1182	1170	0.0001236526
TW061_NA_SG	TW033_HE4_TW2	TW_SG	9821601	4779180	428	484	6.24585e-05
TW061_NA_SG	TW050_NA_SG	SG	9821601	19159765	2450	7797	0.000353447
TW061_NA_SG	TW008_LE3_TW2	TW_SG	9821601	5070674	468	626	7.34555e-05
TW061_NA_SG	TW069_NA_SG	SG	9821601	9750439	3402	2923	0.0003230606
TW039_NA_TW2	TW047_HE4_TW2	TW	6824521	9874169	889	614	8.99989e-05
TW039_NA_TW2	TW051_NA_SG	TW_SG	6824521	10862342	651	3246	0.0002202844
TW039_NA_TW2	TW071_LE1_TW2	TW	6824521	5113178	140	181	2.68888e-05
TW039_NA_TW2	TW006_NA_SG	TW_SG	6824521	50696022	4052	3105	0.0001244096
TW039_NA_TW2	TW063_NA_SG	TW_SG	6824521	7971251	724	557	8.65712e-05
TW039_NA_TW2	TW005_NA_TW2	TW	6824521	7879697	304	527	5.65112e-05
TW039_NA_TW2	TW003_NA_SG	TW_SG	6824521	8590414	628	1238	0.0001210367
TW039_NA_TW2	TW065_NA_TW2	TW	6824521	4722533	187	147	2.89242e-05
TW039_NA_TW2	TW002_LE2_TW2	TW	6824521	7322550	244	435	4.79934e-05
TW039_NA_TW2	TW034_NA_SG	TW_SG	6824521	10472290	1368	665	0.0001175223
TW039_NA_TW2	TW046_NA_SG	TW_SG	6824521	19039325	1172	4734	0.0002282975
TW039_NA_TW2	TW013_NA_SG	TW_SG	6824521	15934135	2124	35561	0.0016531161
TW039_NA_TW2	TW067_NA_TW2	TW	6824521	7962060	244	388	4.27396e-05
TW039_NA_TW2	TW068_NA_SG	TW_SG	6824521	43099079	9161	4251	0.0002685783
TW039_NA_TW2	TW070_NA_TW2	TW	6824521	9197066	332	276	3.79473e-05
TW039_NA_TW2	TW033_HE4_TW2	TW	6824521	4779180	201	238	3.78313e-05
TW039_NA_TW2	TW050_NA_SG	TW_SG	6824521	19159765	768	1084	7.12687e-05
TW039_NA_TW2	TW008_LE3_TW2	TW	6824521	5070674	127	168	2.47993e-05
TW039_NA_TW2	TW069_NA_SG	TW_SG	6824521	9750439	1512	1361	0.0001733037
TW047_HE4_TW2	TW051_NA_SG	TW_SG	9874169	10862342	970	903	9.03156e-05
TW047_HE4_TW2	TW071_LE1_TW2	TW	9874169	5113178	418	615	6.892e-05
TW047_HE4_TW2	TW006_NA_SG	TW_SG	9874169	50696022	6252	4893	0.0001839675
TW047_HE4_TW2	TW063_NA_SG	TW_SG	9874169	7971251	902	718	9.07713e-05
TW047_HE4_TW2	TW005_NA_TW2	TW	9874169	7879697	745	2081	0.0001591512
TW047_HE4_TW2	TW003_NA_SG	TW_SG	9874169	8590414	875	770	8.90815e-05
TW047_HE4_TW2	TW065_NA_TW2	TW	9874169	4722533	7038	1443	0.0005806842
TW047_HE4_TW2	TW002_LE2_TW2	TW	9874169	7322550	322	574	5.21002e-05
TW047_HE4_TW2	TW034_NA_SG	TW_SG	9874169	10472290	2172	1328	0.0001719905
TW047_HE4_TW2	TW046_NA_SG	TW_SG	9874169	19039325	1304	3096	0.0001521549
TW047_HE4_TW2	TW013_NA_SG	TW_SG	9874169	15934135	1463	2885	0.0001684445
TW047_HE4_TW2	TW067_NA_TW2	TW	9874169	7962060	426	590	5.69594e-05
TW047_HE4_TW2	TW068_NA_SG	TW_SG	9874169	43099079	12772	10176	0.0004330122
TW047_HE4_TW2	TW070_NA_TW2	TW	9874169	9197066	623	892	7.94326e-05
TW047_HE4_TW2	TW033_HE4_TW2	HE	9874169	4779180	39625	44987	0.0057410926
TW047_HE4_TW2	TW050_NA_SG	TW_SG	9874169	19159765	897	930	6.29224e-05
TW047_HE4_TW2	TW008_LE3_TW2	TW	9874169	5070674	175	291	3.11803e-05
TW047_HE4_TW2	TW069_NA_SG	TW_SG	9874169	9750439	2879	2150	0.0002561942
TW051_NA_SG	TW071_LE1_TW2	TW_SG	10862342	5113178	549	577	7.04778e-05
TW051_NA_SG	TW006_NA_SG	SG	10862342	50696022	9828	8363	0.0002954208
TW051_NA_SG	TW063_NA_SG	SG	10862342	7971251	1918	1445	0.000178532
TW051_NA_SG	TW005_NA_TW2	TW_SG	10862342	7879697	835	808	8.76562e-05
TW051_NA_SG	TW003_NA_SG	SG	10862342	8590414	1674	1542	0.0001652962
TW051_NA_SG	TW065_NA_TW2	TW_SG	10862342	4722533	442	461	5.79374e-05
TW051_NA_SG	TW002_LE2_TW2	TW_SG	10862342	7322550	826	734	8.57781e-05
TW051_NA_SG	TW034_NA_SG	SG	10862342	10472290	6306	2887	0.00043071
TW051_NA_SG	TW046_NA_SG	SG	10862342	19039325	2352	1977	0.0001447535
TW051_NA_SG	TW013_NA_SG	SG	10862342	15934135	3159	2308	0.0002039777
TW051_NA_SG	TW067_NA_TW2	TW_SG	10862342	7962060	910	2704	0.0001919479
TW051_NA_SG	TW068_NA_SG	SG	10862342	43099079	12828	8441	0.0003939966
TW051_NA_SG	TW070_NA_TW2	TW_SG	10862342	9197066	989	931	9.57065e-05
TW051_NA_SG	TW033_HE4_TW2	TW_SG	10862342	4779180	515	474	6.32251e-05
TW051_NA_SG	TW050_NA_SG	SG	10862342	19159765	2292	2237	0.0001508327
TW051_NA_SG	TW008_LE3_TW2	TW_SG	10862342	5070674	562	572	7.11679e-05
TW051_NA_SG	TW069_NA_SG	SG	10862342	9750439	5666	3193	0.0004295972
TW071_LE1_TW2	TW006_NA_SG	TW_SG	5113178	50696022	4357	2699	0.0001264147
TW071_LE1_TW2	TW063_NA_SG	TW_SG	5113178	7971251	509	327	6.38886e-05
TW071_LE1_TW2	TW005_NA_TW2	TW	5113178	7879697	207	464	5.1641e-05
TW071_LE1_TW2	TW003_NA_SG	TW_SG	5113178	8590414	509	357	6.31911e-05
TW071_LE1_TW2	TW065_NA_TW2	TW	5113178	4722533	908	160	0.0001085721
TW071_LE1_TW2	TW002_LE2_TW2	TW	5113178	7322550	189	158	2.79026e-05
TW071_LE1_TW2	TW034_NA_SG	TW_SG	5113178	10472290	1263	539	0.0001156071
TW071_LE1_TW2	TW046_NA_SG	TW_SG	5113178	19039325	499	406	3.74688e-05
TW071_LE1_TW2	TW013_NA_SG	TW_SG	5113178	15934135	464	568	4.90299e-05
TW071_LE1_TW2	TW067_NA_TW2	TW	5113178	7962060	250	446	5.32275e-05
TW071_LE1_TW2	TW068_NA_SG	TW_SG	5113178	43099079	4701	2863	0.0001568649
TW071_LE1_TW2	TW070_NA_TW2	TW	5113178	9197066	401	886	8.99274e-05
TW071_LE1_TW2	TW033_HE4_TW2	TW	5113178	4779180	157	84	2.43616e-05
TW071_LE1_TW2	TW050_NA_SG	TW_SG	5113178	19159765	494	2292	0.0001147648
TW071_LE1_TW2	TW008_LE3_TW2	TW	5113178	5070674	270	174	4.35965e-05
TW071_LE1_TW2	TW069_NA_SG	TW_SG	5113178	9750439	1079	709	0.0001202792
TW006_NA_SG	TW063_NA_SG	SG	50696022	7971251	7686	7418	0.0002573856
TW006_NA_SG	TW005_NA_TW2	TW_SG	50696022	7879697	3640	7028	0.00018209
TW006_NA_SG	TW003_NA_SG	SG	50696022	8590414	7719	7301	0.0002532821
TW006_NA_SG	TW065_NA_TW2	TW_SG	50696022	4722533	2053	2701	8.57761e-05
TW006_NA_SG	TW002_LE2_TW2	TW_SG	50696022	7322550	3785	5749	0.0001642996
TW006_NA_SG	TW034_NA_SG	SG	50696022	10472290	15594	12212	0.0004543752
TW006_NA_SG	TW046_NA_SG	SG	50696022	19039325	17233	18418	0.0005109716
TW006_NA_SG	TW013_NA_SG	SG	50696022	15934135	8664	14754	0.0003513389
TW006_NA_SG	TW067_NA_TW2	TW_SG	50696022	7962060	3413	6068	0.0001616054
TW006_NA_SG	TW068_NA_SG	SG	50696022	43099079	65000	49408	0.0012182791
TW006_NA_SG	TW070_NA_TW2	TW_SG	50696022	9197066	4687	4432	0.0001522314
TW006_NA_SG	TW033_HE4_TW2	TW_SG	50696022	4779180	2745	4135	0.0001240039
TW006_NA_SG	TW050_NA_SG	SG	50696022	19159765	9029	10883	0.0002849631
TW006_NA_SG	TW008_LE3_TW2	TW_SG	50696022	5070674	2258	3028	9.47787e-05
TW006_NA_SG	TW069_NA_SG	SG	50696022	9750439	18621	14361	0.0005453423
TW063_NA_SG	TW005_NA_TW2	TW_SG	7971251	7879697	1879	698	0.0001625505
TW063_NA_SG	TW003_NA_SG	SG	7971251	8590414	1579	1613	0.0001926971
TW063_NA_SG	TW065_NA_TW2	TW_SG	7971251	4722533	514	572	8.55463e-05
TW063_NA_SG	TW002_LE2_TW2	TW_SG	7971251	7322550	706	1084	0.0001170271
TW063_NA_SG	TW034_NA_SG	SG	7971251	10472290	3299	2344	0.0003058671
TW063_NA_SG	TW046_NA_SG	SG	7971251	19039325	1469	1760	0.0001195314
TW063_NA_SG	TW013_NA_SG	SG	7971251	15934135	1593	1706	0.0001379833
TW063_NA_SG	TW067_NA_TW2	TW_SG	7971251	7962060	538	964	9.4259e-05
TW063_NA_SG	TW068_NA_SG	SG	7971251	43099079	8584	7434	0.0003135475
TW063_NA_SG	TW070_NA_TW2	TW_SG	7971251	9197066	843	785	9.48168e-05
TW063_NA_SG	TW033_HE4_TW2	TW_SG	7971251	4779180	620	501	8.79108e-05
TW063_NA_SG	TW050_NA_SG	SG	7971251	19159765	1604	2786	0.0001617812
TW063_NA_SG	TW008_LE3_TW2	TW_SG	7971251	5070674	812	593	0.0001077178
TW063_NA_SG	TW069_NA_SG	SG	7971251	9750439	2132	1706	0.0002165238
TW005_NA_TW2	TW003_NA_SG	TW_SG	7879697	8590414	621	554	7.13362e-05
TW005_NA_TW2	TW065_NA_TW2	TW	7879697	4722533	173	182	2.81688e-05
TW005_NA_TW2	TW002_LE2_TW2	TW	7879697	7322550	344	429	5.08451e-05
TW005_NA_TW2	TW034_NA_SG	TW_SG	7879697	10472290	1655	991	0.0001441597
TW005_NA_TW2	TW046_NA_SG	TW_SG	7879697	19039325	1040	661	6.31855e-05
TW005_NA_TW2	TW013_NA_SG	TW_SG	7879697	15934135	929	637	6.57557e-05
TW005_NA_TW2	TW067_NA_TW2	TW	7879697	7962060	298	457	4.76565e-05
TW005_NA_TW2	TW068_NA_SG	TW_SG	7879697	43099079	10460	6131	0.0003253432
TW005_NA_TW2	TW070_NA_TW2	TW	7879697	9197066	767	3153	0.000229499
TW005_NA_TW2	TW033_HE4_TW2	TW	7879697	4779180	447	341	6.22449e-05
TW005_NA_TW2	TW050_NA_SG	TW_SG	7879697	19159765	797	652	5.35854e-05
TW005_NA_TW2	TW008_LE3_TW2	TW	7879697	5070674	1547	33232	0.0026783672
TW005_NA_TW2	TW069_NA_SG	TW_SG	7879697	9750439	3225	1800	0.0002849421
TW003_NA_SG	TW065_NA_TW2	TW_SG	8590414	4722533	517	567	8.14178e-05
TW003_NA_SG	TW002_LE2_TW2	TW_SG	8590414	7322550	748	1129	0.0001179402
TW003_NA_SG	TW034_NA_SG	SG	8590414	10472290	2566	1831	0.0002306066
TW003_NA_SG	TW046_NA_SG	SG	8590414	19039325	1666	2042	0.0001341852
TW003_NA_SG	TW013_NA_SG	SG	8590414	15934135	1967	2128	0.0001669476
TW003_NA_SG	TW067_NA_TW2	TW_SG	8590414	7962060	665	1294	0.0001183368
TW003_NA_SG	TW068_NA_SG	SG	8590414	43099079	9940	7573	0.0003386968
TW003_NA_SG	TW070_NA_TW2	TW_SG	8590414	9197066	736	843	8.87624e-05
TW003_NA_SG	TW033_HE4_TW2	TW_SG	8590414	4779180	686	506	8.91495e-05
TW003_NA_SG	TW050_NA_SG	SG	8590414	19159765	1469	1752	0.0001160578
TW003_NA_SG	TW008_LE3_TW2	TW_SG	8590414	5070674	494	597	7.98554e-05
TW003_NA_SG	TW069_NA_SG	SG	8590414	9750439	2333	1582	0.0002134123
TW065_NA_TW2	TW002_LE2_TW2	TW	4722533	7322550	194	247	3.66111e-05
TW065_NA_TW2	TW034_NA_SG	TW_SG	4722533	10472290	1044	541	0.0001043009
TW065_NA_TW2	TW046_NA_SG	TW_SG	4722533	19039325	425	383	3.40029e-05
TW065_NA_TW2	TW013_NA_SG	TW_SG	4722533	15934135	681	457	5.50881e-05
TW065_NA_TW2	TW067_NA_TW2	TW	4722533	7962060	216	273	3.85492e-05
TW065_NA_TW2	TW068_NA_SG	TW_SG	4722533	43099079	4159	2457	0.0001383283
TW065_NA_TW2	TW070_NA_TW2	TW	4722533	9197066	317	653	6.9681e-05
TW065_NA_TW2	TW033_HE4_TW2	TW	4722533	4779180	150	148	3.13617e-05
TW065_NA_TW2	TW050_NA_SG	TW_SG	4722533	19159765	429	366	3.32871e-05
TW065_NA_TW2	TW008_LE3_TW2	TW	4722533	5070674	340	314	6.67765e-05
TW065_NA_TW2	TW069_NA_SG	TW_SG	4722533	9750439	977	673	0.0001139926
TW002_LE2_TW2	TW034_NA_SG	TW_SG	7322550	10472290	1690	922	0.0001467625
TW002_LE2_TW2	TW046_NA_SG	TW_SG	7322550	19039325	715	654	5.19283e-05
TW002_LE2_TW2	TW013_NA_SG	TW_SG	7322550	15934135	906	850	7.54994e-05
TW002_LE2_TW2	TW067_NA_TW2	TW	7322550	7962060	302	652	6.24118e-05
TW002_LE2_TW2	TW068_NA_SG	TW_SG	7322550	43099079	6958	3635	0.0002100442
TW002_LE2_TW2	TW070_NA_TW2	TW	7322550	9197066	358	306	4.0193e-05
TW002_LE2_TW2	TW033_HE4_TW2	TW	7322550	4779180	759	565	0.0001093938
TW002_LE2_TW2	TW050_NA_SG	TW_SG	7322550	19159765	1194	2539	0.0001409421
TW002_LE2_TW2	TW008_LE3_TW2	TW	7322550	5070674	273	254	4.25214e-05
TW002_LE2_TW2	TW069_NA_SG	TW_SG	7322550	9750439	4778	6434	0.0006562788
TW034_NA_SG	TW046_NA_SG	SG	10472290	19039325	2445	5119	0.0002562401
TW034_NA_SG	TW013_NA_SG	SG	10472290	15934135	1885	3577	0.0002068008
TW034_NA_SG	TW067_NA_TW2	TW_SG	10472290	7962060	5847	9099	0.0008101122
TW034_NA_SG	TW068_NA_SG	SG	10472290	43099079	14613	16664	0.0005834973
TW034_NA_SG	TW070_NA_TW2	TW_SG	10472290	9197066	1077	1923	0.0001524982
TW034_NA_SG	TW033_HE4_TW2	TW_SG	10472290	4779180	696	1003	0.0001113866
TW034_NA_SG	TW050_NA_SG	SG	10472290	19159765	2660	7286	0.0003355374
TW034_NA_SG	TW008_LE3_TW2	TW_SG	10472290	5070674	568	1274	0.0001184961
TW034_NA_SG	TW069_NA_SG	SG	10472290	9750439	5036	4147	0.0004538869
TW046_NA_SG	TW013_NA_SG	SG	19039325	15934135	1505	1775	9.37766e-05
TW046_NA_SG	TW067_NA_TW2	TW_SG	19039325	7962060	748	1216	7.27317e-05
TW046_NA_SG	TW068_NA_SG	SG	19039325	43099079	24487	12139	0.0005890789
TW046_NA_SG	TW070_NA_TW2	TW_SG	19039325	9197066	999	910	6.76032e-05
TW046_NA_SG	TW033_HE4_TW2	TW_SG	19039325	4779180	485	500	4.13526e-05
TW046_NA_SG	TW050_NA_SG	SG	19039325	19159765	4407	2319	0.0001760464
TW046_NA_SG	TW008_LE3_TW2	TW_SG	19039325	5070674	352	459	3.36363e-05
TW046_NA_SG	TW069_NA_SG	SG	19039325	9750439	5084	3727	0.0003059526
TW013_NA_SG	TW067_NA_TW2	TW_SG	15934135	7962060	824	1057	7.87092e-05
TW013_NA_SG	TW068_NA_SG	SG	15934135	43099079	17470	9746	0.0004608161
TW013_NA_SG	TW070_NA_TW2	TW_SG	15934135	9197066	801	653	5.7853e-05
TW013_NA_SG	TW033_HE4_TW2	TW_SG	15934135	4779180	613	626	5.9813e-05
TW013_NA_SG	TW050_NA_SG	SG	15934135	19159765	1266	1243	7.14887e-05
TW013_NA_SG	TW008_LE3_TW2	TW_SG	15934135	5070674	356	379	3.49907e-05
TW013_NA_SG	TW069_NA_SG	SG	15934135	9750439	3719	1840	0.0002163865
TW067_NA_TW2	TW068_NA_SG	TW_SG	7962060	43099079	10204	5313	0.0003037982
TW067_NA_TW2	TW070_NA_TW2	TW	7962060	9197066	805	414	7.10358e-05
TW067_NA_TW2	TW033_HE4_TW2	TW	7962060	4779180	870	210	8.47569e-05
TW067_NA_TW2	TW050_NA_SG	TW_SG	7962060	19159765	1046	604	6.08329e-05
TW067_NA_TW2	TW008_LE3_TW2	TW	7962060	5070674	320	213	4.08953e-05
TW067_NA_TW2	TW069_NA_SG	TW_SG	7962060	9750439	1906	931	0.0001601437
TW068_NA_SG	TW070_NA_TW2	TW_SG	43099079	9197066	5546	10359	0.0003040408
TW068_NA_SG	TW033_HE4_TW2	TW_SG	43099079	4779180	5995	5014	0.0002298844
TW068_NA_SG	TW050_NA_SG	SG	43099079	19159765	11991	18581	0.0004908056
TW068_NA_SG	TW008_LE3_TW2	TW_SG	43099079	5070674	2969	4679	0.0001587466
TW068_NA_SG	TW069_NA_SG	SG	43099079	9750439	15372	13995	0.0005553634
TW070_NA_TW2	TW033_HE4_TW2	TW	9197066	4779180	245	267	3.66322e-05
TW070_NA_TW2	TW050_NA_SG	TW_SG	9197066	19159765	777	896	5.89946e-05
TW070_NA_TW2	TW008_LE3_TW2	TW	9197066	5070674	601	11233	0.0008287362
TW070_NA_TW2	TW069_NA_SG	TW_SG	9197066	9750439	1699	1646	0.0001765092
TW033_HE4_TW2	TW050_NA_SG	TW_SG	4779180	19159765	401	471	3.64246e-05
TW033_HE4_TW2	TW008_LE3_TW2	TW	4779180	5070674	111	139	2.53804e-05
TW033_HE4_TW2	TW069_NA_SG	TW_SG	4779180	9750439	1303	1063	0.0001628132
TW050_NA_SG	TW008_LE3_TW2	TW_SG	19159765	5070674	424	471	3.69356e-05
TW050_NA_SG	TW069_NA_SG	SG	19159765	9750439	10831	9320	0.0006965348
TW008_LE3_TW2	TW069_NA_SG	TW_SG	5070674	9750439	980	652	0.000110101
